Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets,Segment
5.95,90.15,66.0,Bình Thạnh,15,3.0,0,4.0,2.0,1,14/05/2024,2.0,Trung cấp
5.9,96.72,61.0,Bình Thạnh,5,7.0,0,7.0,4.0,1,6/6/2024,4.0,Trung cấp
41.0,227.78,180.0,Bình Thạnh,6,5.0,1,10.0,3.0,0,7/11/2024,5.0,Trung cấp
2.6,136.84,19.0,Bình Thạnh,24,3.0,0,3.0,3.0,1,11/2/2024,2.0,Trung cấp
3.8,140.74,27.0,Bình Thạnh,13,2.0,0,3.5,2.0,1,25/11/2024,2.0,Trung cấp
8.0,114.29,70.0,Bình Thạnh,26,3.0,0,4.8,3.5,1,24/02/2024,3.0,Trung cấp
4.99,106.17,47.0,Bình Thạnh,7,3.0,0,4.0,2.0,1,7/7/2024,3.0,Trung cấp
6.6,132.0,50.0,Bình Thạnh,6,3.0,0,5.0,2.0,1,19/04/2024,2.0,Trung cấp
1.38,21.56,64.0,Bình Thạnh,25,5.0,0,4.0,3.5,1,17/12/2024,4.0,Trung cấp
13.5,168.75,80.0,Bình Thạnh,22,4.0,1,4.0,2.5,0,23/12/2024,4.0,Trung cấp
11.5,179.69,64.0,Bình Thạnh,26,5.0,1,4.0,4.5,0,9/10/2024,4.0,Trung cấp
9.3,79.49,117.0,Bình Thạnh,7,3.0,0,9.0,2.0,1,13/06/2024,2.0,Trung cấp
10.7,152.86,70.0,Bình Thạnh,14,6.0,0,4.7,3.5,1,6/1/2024,6.0,Trung cấp
7.1,177.5,40.0,Bình Thạnh,5,4.0,0,3.96,4.0,1,12/9/2024,5.0,Trung cấp
15.0,258.62,58.0,Bình Thạnh,17,4.0,0,3.9,3.0,1,12/8/2024,4.0,Trung cấp
17.0,188.89,90.0,Bình Thạnh,11,4.0,0,4.0,4.5,1,5/5/2024,4.0,Trung cấp
5.5,152.78,36.0,Bình Thạnh,1,4.0,1,36.0,2.0,0,19/09/2024,4.0,Trung cấp
14.7,158.06,93.0,Bình Thạnh,5,4.0,0,5.0,3.0,1,22/12/2024,4.0,Trung cấp
3.85,128.33,30.0,Bình Thạnh,12,4.0,0,4.0,3.0,1,19/03/2024,2.0,Trung cấp
4.9,122.5,40.0,Bình Thạnh,3,3.0,0,3.8,3.5,1,11/11/2024,3.0,Trung cấp
4.85,115.48,42.0,Bình Thạnh,3,3.0,0,2.5,2.0,1,23/09/2024,3.0,Trung cấp
11.5,230.0,50.0,Bình Thạnh,11,6.0,0,5.6,4.5,1,9/2/2024,6.0,Trung cấp
15.5,209.46,74.0,Bình Thạnh,5,5.0,1,2.0,7.0,0,19/03/2024,6.0,Trung cấp
26.0,216.67,120.0,Bình Thạnh,15,5.0,0,4.2,3.0,1,11/3/2024,5.0,Trung cấp
9.2,146.03,63.0,Bình Thạnh,13,3.0,0,4.0,3.5,1,6/11/2024,3.0,Trung cấp
12.6,143.18,88.0,Bình Thạnh,6,4.0,1,6.0,4.5,0,24/08/2024,3.0,Trung cấp
4.6,131.43,35.0,Bình Thạnh,11,3.0,0,4.6,2.0,1,27/08/2024,2.0,Trung cấp
4.0,76.92,52.0,Bình Thạnh,11,3.0,0,3.2,2.0,1,29/06/2024,2.0,Trung cấp
14.5,164.77,88.0,Bình Thạnh,26,5.0,1,7.0,4.5,0,22/07/2024,6.0,Trung cấp
30.0,208.33,144.0,Bình Thạnh,24,4.0,1,2.0,4.5,0,18/08/2024,5.0,Trung cấp
7.5,110.29,68.0,Bình Thạnh,13,2.0,0,5.5,1.0,1,29/04/2024,1.0,Trung cấp
7.1,86.59,82.0,Bình Thạnh,26,3.0,1,5.4,1.0,0,19/10/2024,3.0,Trung cấp
4.5,102.27,44.0,Bình Thạnh,26,3.0,1,4.4,2.0,0,19/11/2024,2.0,Trung cấp
5.0,108.7,46.0,Bình Thạnh,24,3.0,0,3.5,2.0,1,28/05/2024,2.0,Trung cấp
5.2,100.0,52.0,Bình Thạnh,24,4.0,0,4.0,3.0,1,5/8/2024,4.0,Trung cấp
8.4,137.7,61.0,Bình Thạnh,5,4.0,0,3.5,3.5,1,25/07/2024,4.0,Trung cấp
5.3,88.33,60.0,Bình Thạnh,11,3.0,0,3.0,2.0,1,21/05/2024,2.0,Trung cấp
5.8,82.86,70.0,Bình Thạnh,11,2.0,0,3.5,1.0,1,20/04/2024,2.0,Trung cấp
5.78,82.57,70.0,Bình Thạnh,11,2.0,0,3.6,2.0,1,26/03/2024,2.0,Trung cấp
6.85,122.32,56.0,Bình Thạnh,22,3.0,0,5.7,3.5,1,27/10/2024,3.0,Trung cấp
5.89,93.49,63.0,Bình Thạnh,26,2.0,0,4.5,1.0,1,29/02/2024,2.0,Trung cấp
6.5,89.04,73.0,Bình Thạnh,12,3.0,0,4.2,2.0,1,23/05/2024,2.0,Trung cấp
7.0,84.34,83.0,Bình Thạnh,5,3.0,0,3.7,2.0,1,26/01/2024,2.0,Trung cấp
11.0,76.39,144.0,Bình Thạnh,12,4.0,1,6.0,5.0,0,31/10/2024,4.0,Trung cấp
5.9,101.72,58.0,Bình Thạnh,12,4.0,1,4.0,3.5,0,24/12/2024,4.0,Trung cấp
14.0,166.67,84.0,Bình Thạnh,11,4.0,0,6.0,5.5,1,8/6/2024,5.0,Trung cấp
14.0,166.67,84.0,Bình Thạnh,11,4.0,0,6.0,5.5,1,18/03/2024,5.0,Trung cấp
5.35,214.0,25.0,Bình Thạnh,6,3.0,0,3.5,4.5,1,5/7/2024,3.0,Trung cấp
2.1,131.25,16.0,Bình Thạnh,26,2.0,0,3.8,2.0,1,4/7/2024,2.0,Trung cấp
8.75,125.0,70.0,Bình Thạnh,17,3.0,1,3.9,3.5,0,28/04/2024,3.0,Trung cấp
5.9,74.68,79.0,Bình Thạnh,17,3.0,0,5.0,3.0,1,8/9/2024,3.0,Trung cấp
10.5,175.0,60.0,Bình Thạnh,25,4.0,0,4.0,3.0,1,16/12/2024,4.0,Trung cấp
6.35,158.75,40.0,Bình Thạnh,5,3.0,0,5.5,3.5,1,5/11/2024,3.0,Trung cấp
6.9,86.25,80.0,Bình Thạnh,11,3.0,0,4.2,2.0,1,7/4/2024,2.0,Trung cấp
5.6,63.64,88.0,Bình Thạnh,24,3.0,0,4.1,2.0,1,25/07/2024,2.0,Trung cấp
6.5,100.0,65.0,Bình Thạnh,5,3.0,0,4.2,2.0,1,16/04/2024,2.0,Trung cấp
5.2,113.04,46.0,Bình Thạnh,24,2.0,0,2.0,2.0,1,4/12/2024,2.0,Trung cấp
7.3,202.78,36.0,Bình Thạnh,21,3.0,0,4.0,4.0,1,16/11/2024,4.0,Trung cấp
20.5,106.77,192.0,Bình Thạnh,12,4.0,1,12.0,5.0,0,1/7/2024,4.0,Trung cấp
3.75,144.23,26.0,Bình Thạnh,12,3.0,1,4.0,3.0,0,28/03/2024,2.0,Trung cấp
20.5,106.77,192.0,Bình Thạnh,12,4.0,1,12.0,5.0,0,25/07/2024,4.0,Trung cấp
11.5,121.05,95.0,Bình Thạnh,2,3.0,0,4.0,1.0,1,19/03/2024,3.0,Trung cấp
5.55,222.0,25.0,Bình Thạnh,2,3.0,0,3.2,5.0,1,22/10/2024,4.0,Trung cấp
21.0,105.0,200.0,Bình Thạnh,6,4.0,1,8.0,4.0,0,23/12/2024,4.0,Trung cấp
17.8,193.48,92.0,Bình Thạnh,26,18.0,0,4.1,3.5,1,27/12/2024,19.0,Trung cấp
10.5,175.0,60.0,Bình Thạnh,25,4.0,0,4.0,3.0,1,3/8/2024,4.0,Trung cấp
28.0,222.22,126.0,Bình Thạnh,25,4.0,0,6.0,7.0,1,18/11/2024,4.0,Trung cấp
10.5,175.0,60.0,Bình Thạnh,25,4.0,0,4.0,3.0,1,20/07/2024,4.0,Trung cấp
10.5,175.0,60.0,Bình Thạnh,25,4.0,0,4.0,3.0,1,26/04/2024,4.0,Trung cấp
3.45,172.5,20.0,Bình Thạnh,24,3.0,0,20.0,2.0,1,20/02/2024,4.0,Trung cấp
11.9,138.37,86.0,Bình Thạnh,7,3.0,0,4.0,2.0,1,18/11/2024,2.0,Trung cấp
28.0,222.22,126.0,Bình Thạnh,25,4.0,0,6.0,7.0,1,6/12/2024,4.0,Trung cấp
5.2,34.9,149.0,Bình Thạnh,28,4.0,0,6.0,1.5,1,15/02/2024,1.0,Trung cấp
8.9,193.48,46.0,Bình Thạnh,26,3.0,0,4.0,4.0,1,28/06/2024,4.0,Trung cấp
6.9,115.0,60.0,Bình Thạnh,12,5.0,0,5.0,3.0,1,25/12/2024,6.0,Trung cấp
6.45,179.17,36.0,Bình Thạnh,11,4.0,0,5.0,3.5,1,3/1/2024,4.0,Trung cấp
2.6,136.84,19.0,Bình Thạnh,24,2.0,0,3.0,3.0,1,22/07/2024,2.0,Trung cấp
8.8,157.14,56.0,Bình Thạnh,13,5.0,0,4.4,4.0,1,13/04/2024,6.0,Trung cấp
17.0,170.0,100.0,Bình Thạnh,26,6.0,0,5.0,4.0,1,13/02/2024,6.0,Trung cấp
6.5,154.76,42.0,Bình Thạnh,11,2.0,0,4.0,2.0,1,17/02/2024,2.0,Trung cấp
7.6,172.73,44.0,Bình Thạnh,19,5.0,1,4.8,5.0,0,21/10/2024,5.0,Trung cấp
6.65,147.78,45.0,Bình Thạnh,26,4.0,0,4.0,3.5,1,12/11/2024,4.0,Trung cấp
10.0,100.0,100.0,Bình Thạnh,13,4.0,0,4.0,5.0,1,16/02/2024,4.0,Trung cấp
10.0,100.0,100.0,Bình Thạnh,7,4.0,0,6.4,2.5,1,27/02/2024,4.0,Trung cấp
6.25,145.35,43.0,Bình Thạnh,11,3.0,0,4.7,3.0,1,4/12/2024,3.0,Trung cấp
45.0,250.0,180.0,Bình Thạnh,17,20.0,0,9.0,6.0,1,6/8/2024,20.0,Trung cấp
6.65,147.78,45.0,Bình Thạnh,26,4.0,0,4.0,3.5,1,9/8/2024,3.0,Trung cấp
6.65,147.78,45.0,Bình Thạnh,26,4.0,0,4.0,3.5,1,25/08/2024,3.0,Trung cấp
74.0,176.19,420.0,Bình Thạnh,24,7.0,1,14.0,4.0,0,4/1/2024,8.0,Trung cấp
25.0,219.3,114.0,Bình Thạnh,25,4.0,0,9.5,2.0,1,2/1/2024,4.0,Trung cấp
24.5,181.48,135.0,Bình Thạnh,1,20.0,0,6.25,7.0,1,10/5/2024,20.0,Trung cấp
4.75,95.0,50.0,Bình Thạnh,12,4.0,0,5.0,1.0,1,10/2/2023,4.0,Trung cấp
5.3,106.0,50.0,Bình Thạnh,11,5.0,0,8.0,4.0,1,5/7/2023,5.0,Trung cấp
3.8,70.37,54.0,Bình Thạnh,25,4.0,0,4.15,3.5,1,11/2/2024,4.0,Trung cấp
2.45,31.01,79.0,Bình Thạnh,5,3.0,0,5.0,3.5,1,13/07/2024,3.0,Trung cấp
5.8,128.89,45.0,Bình Thạnh,6,3.0,0,4.5,3.0,1,28/09/2023,3.0,Trung cấp
5.78,156.22,37.0,Bình Thạnh,5,5.0,0,3.5,4.0,1,12/9/2023,6.0,Trung cấp
7.2,130.91,55.0,Bình Thạnh,12,5.0,0,5.5,4.0,1,20/12/2023,5.0,Trung cấp
4.2,93.33,45.0,Bình Thạnh,13,2.0,0,3.5,2.0,1,23/05/2023,2.0,Trung cấp
4.9,98.0,50.0,Bình Thạnh,26,2.0,0,4.0,2.0,1,7/6/2023,2.0,Trung cấp
11.8,236.0,50.0,Bình Thạnh,26,4.0,0,4.2,4.5,1,26/07/2023,4.0,Trung cấp
5.4,120.0,45.0,Bình Thạnh,6,4.0,0,4.0,3.5,1,12/8/2023,5.0,Trung cấp
5.7,135.71,42.0,Bình Thạnh,5,5.0,0,3.5,4.0,1,8/9/2023,6.0,Trung cấp
4.2,93.33,45.0,Bình Thạnh,11,2.0,0,3.5,2.0,1,11/5/2023,2.0,Trung cấp
5.2,104.0,50.0,Bình Thạnh,11,2.0,0,4.5,2.0,1,23/11/2023,2.0,Trung cấp
6.2,96.88,64.0,Bình Thạnh,5,6.0,0,4.0,1.0,1,1/6/2023,6.0,Trung cấp
3.9,65.0,60.0,Bình Thạnh,13,2.0,0,4.0,2.0,1,8/4/2023,3.0,Trung cấp
5.9,98.33,60.0,Bình Thạnh,26,3.0,0,5.5,4.0,1,18/07/2023,4.0,Trung cấp
11.9,148.75,80.0,Bình Thạnh,13,4.0,0,4.0,4.5,1,27/09/2023,5.0,Trung cấp
5.5,137.5,40.0,Bình Thạnh,25,3.0,0,5.0,3.5,1,1/6/2023,3.0,Trung cấp
5.8,116.0,50.0,Bình Thạnh,11,3.0,0,4.5,4.5,1,3/10/2023,4.0,Trung cấp
5.2,100.0,52.0,Bình Thạnh,11,3.0,0,8.0,2.0,1,1/10/2023,3.0,Trung cấp
5.2,100.0,52.0,Bình Thạnh,12,3.0,0,8.0,2.0,1,12/9/2023,3.0,Trung cấp
7.4,105.71,70.0,Bình Thạnh,17,5.0,0,4.1,3.5,1,30/01/2023,4.0,Trung cấp
5.85,53.18,110.0,Bình Thạnh,6,4.0,0,4.1,3.0,1,22/07/2023,4.0,Trung cấp
18.5,146.83,126.0,Bình Thạnh,22,5.0,0,6.0,4.0,1,28/04/2023,6.0,Trung cấp
6.2,124.0,50.0,Bình Thạnh,25,3.0,0,4.5,2.5,1,23/09/2023,3.0,Trung cấp
18.0,250.0,72.0,Bình Thạnh,6,4.0,0,4.5,3.0,1,9/6/2023,4.0,Trung cấp
5.5,114.58,48.0,Bình Thạnh,7,1.0,0,3.2,1.0,1,26/06/2023,1.0,Trung cấp
3.9,111.43,35.0,Bình Thạnh,24,4.0,0,3.5,3.5,1,13/02/2023,4.0,Trung cấp
4.4,88.0,50.0,Bình Thạnh,21,2.0,0,4.0,2.0,1,22/07/2023,3.0,Trung cấp
40.0,142.86,280.0,Bình Thạnh,15,4.0,1,7.0,2.0,0,23/04/2023,4.0,Trung cấp
7.5,159.57,47.0,Bình Thạnh,5,4.0,0,3.0,3.5,1,9/3/2023,3.0,Trung cấp
22.0,157.14,140.0,Bình Thạnh,7,4.0,0,7.0,3.0,1,4/7/2023,4.0,Trung cấp
8.5,233.52,36.4,Bình Thạnh,7,4.0,0,5.2,3.5,1,8/2/2023,4.0,Trung cấp
6.2,124.0,50.0,Bình Thạnh,24,4.0,0,5.0,4.0,1,8/11/2023,4.0,Trung cấp
5.7,87.69,65.0,Bình Thạnh,11,3.0,0,5.0,2.0,1,24/03/2023,2.0,Trung cấp
57.0,148.44,384.0,Bình Thạnh,25,4.0,1,12.0,7.0,0,24/03/2023,4.0,Trung cấp
21.0,262.5,80.0,Bình Thạnh,3,4.0,0,4.0,3.0,1,10/6/2023,4.0,Trung cấp
18.0,236.84,76.0,Bình Thạnh,11,4.0,0,4.2,4.0,1,30/07/2023,4.0,Trung cấp
6.2,95.38,65.0,Bình Thạnh,26,2.0,0,4.0,2.0,1,22/11/2023,2.0,Trung cấp
26.0,242.99,107.0,Bình Thạnh,17,4.0,0,7.0,1.0,1,7/7/2023,4.0,Trung cấp
9.5,100.0,95.0,Bình Thạnh,5,4.0,0,3.8,4.0,1,24/05/2023,4.0,Trung cấp
6.5,130.0,50.0,Bình Thạnh,24,4.0,0,4.0,3.0,1,24/10/2023,3.0,Trung cấp
13.0,95.59,136.0,Bình Thạnh,5,4.0,0,4.5,3.5,1,24/05/2023,4.0,Trung cấp
12.5,102.46,122.0,Bình Thạnh,6,4.0,0,4.2,1.0,1,14/08/2023,4.0,Trung cấp
5.9,98.33,60.0,Bình Thạnh,12,9.0,0,4.0,4.5,1,9/3/2023,9.0,Trung cấp
4.2,76.36,55.0,Bình Thạnh,11,2.0,0,4.0,2.0,1,25/03/2023,2.0,Trung cấp
9.4,73.73,127.5,Bình Thạnh,3,4.0,0,7.5,1.5,1,15/12/2023,4.0,Trung cấp
6.7,186.11,36.0,Bình Thạnh,7,4.0,0,3.6,3.0,1,2/8/2023,4.0,Trung cấp
27.0,257.14,105.0,Bình Thạnh,14,4.0,0,4.8,8.0,1,8/12/2023,4.0,Trung cấp
7.4,148.0,50.0,Bình Thạnh,5,3.0,0,4.5,4.0,1,12/1/2023,4.0,Trung cấp
5.9,98.33,60.0,Bình Thạnh,26,3.0,0,7.0,3.0,1,10/6/2023,6.0,Trung cấp
2.55,134.21,19.0,Bình Thạnh,21,3.0,0,2.0,2.5,1,25/05/2023,1.0,Trung cấp
4.65,110.71,42.0,Bình Thạnh,1,2.0,0,4.1,2.0,1,16/02/2023,2.0,Trung cấp
7.3,97.33,75.0,Bình Thạnh,15,2.0,0,5.0,2.0,1,28/12/2023,2.0,Trung cấp
5.5,91.67,60.0,Bình Thạnh,13,2.0,0,4.5,2.0,1,6/7/2023,2.0,Trung cấp
7.6,128.81,59.0,Bình Thạnh,25,9.0,0,4.5,4.0,1,14/05/2023,9.0,Trung cấp
8.5,118.06,72.0,Bình Thạnh,12,8.0,0,4.0,4.5,1,25/01/2023,6.0,Trung cấp
9.2,160.28,57.4,Bình Thạnh,3,4.0,1,4.1,4.0,0,25/11/2023,4.0,Trung cấp
5.7,101.79,56.0,Bình Thạnh,11,3.0,0,5.0,2.0,1,26/05/2023,2.0,Trung cấp
2.2,66.67,33.0,Bình Thạnh,12,3.0,0,3.5,2.0,1,1/7/2023,2.0,Trung cấp
11.0,142.86,77.0,Bình Thạnh,12,4.0,1,4.5,2.0,0,10/11/2023,4.0,Trung cấp
6.5,138.3,47.0,Bình Thạnh,3,4.0,0,3.5,3.5,1,24/06/2023,5.0,Trung cấp
9.3,145.31,64.0,Bình Thạnh,25,5.0,0,4.0,4.5,1,28/11/2023,6.0,Trung cấp
5.55,97.37,57.0,Bình Thạnh,25,4.0,0,4.0,2.0,1,2/5/2023,4.0,Trung cấp
4.6,92.0,50.0,Bình Thạnh,11,2.0,0,4.5,2.0,1,16/02/2023,2.0,Trung cấp
8.8,88.0,100.0,Bình Thạnh,24,8.0,0,5.0,4.5,1,21/11/2023,8.0,Trung cấp
14.5,131.82,110.0,Bình Thạnh,6,4.0,0,10.0,4.0,1,13/08/2023,4.0,Trung cấp
4.75,110.47,43.0,Bình Thạnh,13,4.0,0,5.1,3.5,1,21/01/2023,5.0,Trung cấp
10.0,138.89,72.0,Bình Thạnh,22,6.0,0,4.0,5.0,1,1/2/2023,5.0,Trung cấp
10.7,175.41,61.0,Bình Thạnh,2,7.0,1,6.0,3.5,0,12/5/2023,7.0,Trung cấp
17.0,184.78,92.0,Bình Thạnh,7,4.0,1,4.0,3.0,0,26/05/2023,4.0,Trung cấp
13.0,98.48,132.0,Bình Thạnh,25,4.0,0,5.5,3.0,1,17/06/2023,4.0,Trung cấp
18.0,225.0,80.0,Bình Thạnh,7,4.0,0,5.0,7.0,1,14/01/2023,4.0,Trung cấp
6.6,82.5,80.0,Bình Thạnh,11,3.0,0,6.6,2.0,1,1/8/2023,2.0,Trung cấp
27.0,264.71,102.0,Bình Thạnh,17,4.0,1,5.1,6.5,0,23/02/2023,4.0,Trung cấp
8.99,82.48,109.0,Bình Thạnh,25,2.0,0,4.1,2.0,1,24/01/2023,2.0,Trung cấp
17.0,210.42,80.79,Bình Thạnh,25,4.0,1,4.67,2.0,0,3/10/2023,4.0,Trung cấp
12.0,166.67,72.0,Bình Thạnh,6,4.0,0,4.0,4.0,1,5/7/2023,4.0,Trung cấp
13.8,92.0,150.0,Bình Thạnh,26,6.0,1,6.0,4.0,0,2/2/2023,7.0,Trung cấp
6.3,92.65,68.0,Bình Thạnh,11,3.0,0,5.2,2.0,1,24/03/2023,2.0,Trung cấp
6.5,144.44,45.0,Bình Thạnh,17,3.0,1,4.0,4.0,0,24/04/2023,3.0,Trung cấp
11.8,147.5,80.0,Bình Thạnh,3,4.0,1,4.0,3.0,0,6/7/2023,4.0,Trung cấp
5.8,105.45,55.0,Bình Thạnh,13,3.0,0,4.2,3.5,1,22/09/2023,4.0,Trung cấp
6.2,77.5,80.0,Bình Thạnh,21,3.0,0,4.0,2.0,1,3/5/2023,2.0,Trung cấp
1.48,74.0,20.0,Bình Thạnh,12,3.0,0,25.0,4.0,1,2/6/2023,3.0,Trung cấp
1.74,37.83,46.0,Bình Thạnh,5,4.0,0,3.5,3.5,1,1/7/2023,3.0,Trung cấp
5.2,100.0,52.0,Bình Thạnh,11,2.0,0,4.0,2.0,1,19/05/2023,2.0,Trung cấp
5.9,103.51,57.0,Bình Thạnh,22,4.0,0,5.7,2.0,1,15/08/2023,4.0,Trung cấp
8.35,88.83,94.0,Bình Thạnh,11,3.0,1,5.0,1.0,0,22/12/2023,3.0,Trung cấp
10.2,112.09,91.0,Bình Thạnh,12,4.0,0,6.0,4.5,1,2/4/2023,5.0,Trung cấp
6.6,110.0,60.0,Bình Thạnh,7,2.0,0,4.0,2.0,1,20/12/2023,2.0,Trung cấp
5.2,86.67,60.0,Bình Thạnh,21,3.0,0,4.0,2.0,1,27/02/2023,3.0,Trung cấp
33.0,204.97,161.0,Bình Thạnh,24,10.0,1,6.5,7.0,0,19/09/2023,10.0,Trung cấp
5.8,109.43,53.0,Bình Thạnh,13,4.0,0,4.2,4.5,1,2/2/2023,4.0,Trung cấp
6.5,76.47,85.0,Bình Thạnh,21,4.0,0,4.2,2.0,1,19/11/2023,3.0,Trung cấp
12.9,131.63,98.0,Bình Thạnh,26,7.0,0,7.0,4.5,1,30/07/2023,7.0,Trung cấp
3.9,115.04,33.9,Bình Thạnh,6,2.0,0,4.0,2.0,1,16/12/2023,2.0,Trung cấp
4.8,120.0,40.0,Bình Thạnh,1,4.0,0,4.5,4.5,1,5/8/2023,4.0,Trung cấp
9.5,111.76,85.0,Bình Thạnh,17,4.0,0,5.0,3.5,1,4/5/2023,3.0,Trung cấp
11.5,185.48,62.0,Bình Thạnh,3,5.0,0,6.2,4.0,1,14/07/2023,5.0,Trung cấp
4.8,120.0,40.0,Bình Thạnh,5,3.0,0,4.0,3.5,1,20/10/2023,3.0,Trung cấp
2.65,57.61,46.0,Bình Thạnh,5,4.0,0,3.5,3.5,1,8/8/2023,3.0,Trung cấp
4.9,122.5,40.0,Bình Thạnh,3,4.0,1,4.5,3.5,0,19/11/2023,3.0,Trung cấp
6.8,161.9,42.0,Bình Thạnh,12,4.0,1,6.0,4.5,0,1/7/2023,3.0,Trung cấp
6.5,80.25,81.0,Bình Thạnh,21,4.0,0,4.2,2.0,1,19/04/2023,4.0,Trung cấp
9.0,112.5,80.0,Bình Thạnh,17,4.0,0,5.0,3.5,1,20/10/2023,3.0,Trung cấp
5.9,134.09,44.0,Bình Thạnh,15,4.0,0,3.4,3.5,1,21/11/2023,3.0,Trung cấp
4.2,84.0,50.0,Bình Thạnh,22,2.0,0,4.6,2.0,1,9/12/2023,2.0,Trung cấp
1.99,66.33,30.0,Bình Thạnh,1,2.0,1,3.7,1.0,0,22/09/2023,1.0,Trung cấp
7.4,176.19,42.0,Bình Thạnh,5,4.0,0,4.2,5.0,1,17/10/2023,5.0,Trung cấp
3.7,52.86,70.0,Bình Thạnh,12,3.0,0,4.5,2.0,1,19/05/2023,2.0,Trung cấp
27.0,216.0,125.0,Bình Thạnh,14,4.0,0,4.8,7.5,1,6/4/2023,4.0,Trung cấp
7.2,128.57,56.0,Bình Thạnh,1,3.0,1,4.0,2.0,0,26/12/2023,2.0,Trung cấp
9.1,75.83,120.0,Bình Thạnh,5,7.0,0,6.0,4.5,1,17/11/2023,5.0,Trung cấp
4.9,70.0,70.0,Bình Thạnh,11,5.0,0,4.0,2.0,1,20/12/2023,2.0,Trung cấp
4.9,61.25,80.0,Bình Thạnh,22,4.0,1,4.5,1.0,0,11/10/2023,4.0,Trung cấp
7.3,130.36,56.0,Bình Thạnh,3,5.0,1,7.0,4.5,0,1/8/2023,7.0,Trung cấp
2.29,66.18,34.6,Bình Thạnh,7,4.0,0,3.0,3.5,1,11/5/2023,3.0,Trung cấp
2.35,55.95,42.0,Bình Thạnh,14,4.0,0,3.2,3.0,1,26/02/2023,3.0,Trung cấp
2.85,142.5,20.0,Bình Thạnh,12,4.0,0,25.0,1.0,1,2/9/2023,4.0,Trung cấp
7.0,134.62,52.0,Bình Thạnh,26,4.0,0,3.0,3.0,1,17/02/2023,3.0,Trung cấp
18.5,256.94,72.0,Bình Thạnh,25,5.0,1,8.0,4.0,0,17/01/2023,5.0,Trung cấp
6.0,122.45,49.0,Bình Thạnh,12,4.0,0,3.5,4.5,1,8/1/2023,4.0,Trung cấp
4.9,98.0,50.0,Bình Thạnh,13,3.0,1,5.0,1.0,0,12/6/2023,4.0,Trung cấp
4.2,89.36,47.0,Bình Thạnh,22,4.0,0,4.6,2.0,1,7/8/2023,4.0,Trung cấp
5.8,111.54,52.0,Bình Thạnh,13,4.0,1,4.0,4.0,0,26/09/2023,4.0,Trung cấp
4.95,93.4,53.0,Bình Thạnh,1,6.0,0,9.0,3.0,1,23/09/2023,4.0,Trung cấp
7.3,91.25,80.0,Bình Thạnh,11,3.0,0,4.0,2.0,1,8/3/2023,3.0,Trung cấp
7.5,136.36,55.0,Bình Thạnh,24,8.0,0,5.0,4.5,1,28/12/2023,8.0,Trung cấp
4.2,91.3,46.0,Bình Thạnh,22,2.0,0,4.6,2.0,1,15/06/2023,2.0,Trung cấp
8.0,142.86,56.0,Bình Thạnh,3,5.0,0,4.0,4.0,1,10/12/2023,7.0,Trung cấp
4.8,117.07,41.0,Bình Thạnh,2,4.0,0,4.7,2.0,1,13/08/2023,4.0,Trung cấp
7.1,94.67,75.0,Bình Thạnh,15,4.0,0,5.0,3.0,1,20/10/2023,3.0,Trung cấp
10.6,117.78,90.0,Bình Thạnh,24,3.0,0,5.0,3.5,1,10/10/2023,3.0,Trung cấp
5.8,116.0,50.0,Bình Thạnh,17,2.0,0,4.0,2.0,1,28/10/2023,4.0,Trung cấp
5.8,89.23,65.0,Bình Thạnh,11,3.0,0,5.0,2.0,1,29/10/2023,2.0,Trung cấp
8.8,97.78,90.0,Bình Thạnh,26,3.0,0,5.0,2.0,1,26/10/2023,2.0,Trung cấp
16.0,71.43,224.0,Bình Thạnh,11,6.0,0,8.0,3.5,1,6/4/2023,6.0,Trung cấp
4.4,97.78,45.0,Bình Thạnh,12,3.0,0,5.2,2.0,1,9/12/2023,2.0,Trung cấp
4.8,120.0,40.0,Bình Thạnh,3,2.0,0,3.6,3.0,1,9/1/2023,2.0,Trung cấp
4.7,117.5,40.0,Bình Thạnh,25,3.0,0,3.8,3.0,1,20/12/2023,3.0,Trung cấp
5.0,100.0,50.0,Bình Thạnh,12,3.0,0,8.0,2.5,1,6/3/2023,2.0,Trung cấp
5.0,142.86,35.0,Bình Thạnh,26,3.0,0,3.5,3.0,1,21/07/2023,3.0,Trung cấp
4.2,120.0,35.0,Bình Thạnh,7,2.0,0,3.6,2.0,1,9/2/2023,4.0,Trung cấp
4.5,70.31,64.0,Bình Thạnh,2,2.0,0,5.2,2.0,1,12/4/2023,4.0,Trung cấp
1.89,126.0,15.0,Bình Thạnh,12,2.0,0,2.3,2.5,1,18/11/2023,2.0,Trung cấp
5.0,106.38,47.0,Bình Thạnh,2,2.0,0,4.0,2.0,1,28/12/2023,2.0,Trung cấp
5.85,130.0,45.0,Bình Thạnh,15,3.0,0,3.4,3.5,1,5/7/2023,3.0,Trung cấp
7.5,46.88,160.0,Bình Thạnh,27,6.0,1,5.4,2.0,0,13/12/2023,5.0,Trung cấp
6.8,100.0,68.0,Bình Thạnh,26,2.0,0,3.8,1.0,1,1/3/2023,1.0,Trung cấp
7.1,161.36,44.0,Bình Thạnh,5,2.0,0,4.0,2.0,1,6/10/2023,2.0,Trung cấp
6.3,105.0,60.0,Bình Thạnh,11,2.0,0,5.0,2.0,1,16/08/2023,2.0,Trung cấp
